25595, 6/28/2009 11:44:54 AM, 13, 53.279962465167, 10.3954031970352, 62, 98, 304, 67943079, T ,4.930829217522696, 250.2903637816153
25595, 6/28/2009 11:44:59 AM, 13, 53.2807179260999, 10.3936598449945, 61, 106, 305, 67943079, T ,104.20467516354887, 461.4223539884912
25595, 6/28/2009 11:45:04 AM, 13, 53.2815450523049, 10.3917883336544, 61, 113, 307, 67943079, F ,331.6794299196727, 688.8553905591585
25595, 6/28/2009 11:45:09 AM, 13, 53.2824606914073, 10.3898967895657, 62, 118, 310, 67943079, T ,565.2119114888484, 922.2452721310783
25595, 6/28/2009 11:45:13 AM, 13, 53.2832469977438, 10.3883605543524, 61, 122, 311, 67943079, T ,756.9359363753854, 1113.8061516256605
25595, 6/28/2009 11:45:19 AM, 13, 53.2845103181899, 10.3860247693956, 61, 127, 312, 67943079, T ,1051.842778583866, 1408.4035636208694
25595, 6/28/2009 11:45:24 AM, 13, 53.2855868898332, 10.3840693552047, 62, 127, 312, 67943079, T ,1299.7970133603528, 1656.1229466051848
25595, 6/28/2009 11:45:29 AM, 13, 53.2866545766592, 10.3820759709924, 63, 129, 311, 67943079, T ,1551.1542504065653, 1907.335425941164
25595, 6/28/2009 11:45:34 AM, 13, 53.2877150550485, 10.3799510747194, 63, 133, 309, 67943079, F ,1815.220637746234, 2171.3890142323476
25595, 6/28/2009 11:45:39 AM, 13, 53.2887293491513, 10.377679830417, 63, 137, 305, 67943079, T ,2091.54947536164, 2447.8465948401417
25595, 6/28/2009 11:45:45 AM, 13, 53.2898382749408, 10.3747544623911, 65, 137, 302, 67943079, F ,2437.9855179779133, 2794.571156032781
25595, 6/28/2009 11:45:50 AM, 13, 53.2907369825989, 10.3722832258791, 65, 140, 300, 67943079, F ,2729.135096194593, 3085.9050735847586
25595, 6/28/2009 11:46:08 AM, 13, 53.2939893286675, 10.3626475576311, 61, 144, 299, 67943079, T ,3855.0757398543515, 4212.2223181694135
25595, 6/28/2009 11:46:14 AM, 13, 53.294984428212, 10.3597085271031, 60, 128, 299, 67943079, T ,4199.160484920812, 4556.343553767636
25595, 6/28/2009 11:46:19 AM, 13, 53.2957668788731, 10.3573806211352, 59, 130, 299, 67943079, T ,4471.557432646214, 4828.758515448854
25595, 6/28/2009 11:46:25 AM, 13, 53.2967650797218, 10.3544233180583, 58, 139, 299, 67943079, T ,4817.890982662641, 5175.104337989698
25595, 6/28/2009 11:46:30 AM, 13, 53.297640485689, 10.3518252633512, 58, 145, 299, 67943079, T ,5122.170136819715, 5479.387686896635
25595, 6/28/2009 11:46:52 AM, 13, 53.3021666295826, 10.3404044173658, 56, 144, 311, 67943079, T ,6488.1756198916955, 6845.393540145868
25595, 6/28/2009 11:46:57 AM, 13, 53.3033951651305, 10.3382345940918, 56, 143, 315, 67943079, F ,6763.111788200081, 7120.324710936602
25595, 6/28/2009 11:47:02 AM, 13, 53.3046707231551, 10.3362642601132, 56, 136, 319, 67943079, F ,7019.757463446528, 7376.9496132163795
25595, 6/28/2009 11:47:07 AM, 13, 53.3058771304786, 10.3345152921975, 55, 123, 323, 67943079, T ,7251.050800682079, 7608.206853838076
25595, 6/28/2009 11:47:13 AM, 13, 53.3074839413166, 10.3335316758603, 57, 119, 350, 67943079, F ,7422.593566188621, 7779.597296397601
25595, 6/28/2009 11:47:18 AM, 13, 53.3089143969119, 10.3337576519698, 58, 125, 16, 67943079, T ,7465.860294484967, 7822.538216369789
25595, 6/28/2009 11:47:23 AM, 13, 53.3103460259736, 10.3347816690803, 57, 121, 23, 67943079, T ,7432.9672268630065, 7789.034440462639
25595, 6/28/2009 11:47:28 AM, 13, 53.3117121923715, 10.3358045965433, 55, 122, 24, 67943079, F ,7401.779502082399, 7757.032600260272
25595, 6/28/2009 11:47:33 AM, 13, 53.31318824552, 10.3368152864277, 53, 130, 23, 67943079, T ,7382.560538141309, 7736.713574191125
25595, 6/28/2009 11:47:38 AM, 13, 53.3147269953042, 10.3379354439676, 52, 136, 22, 67943079, T ,7361.865755147365, 7714.57839162023
25595, 6/28/2009 11:47:44 AM, 13, 53.3166918810457, 10.339178731665, 51, 142, 20, 67943079, F ,7361.609667855239, 7712.174562665582
25595, 6/28/2009 11:47:49 AM, 13, 53.3184040524065, 10.3401129785925, 51, 144, 15, 67943079, T ,7382.372924320709, 7730.829921640768
25595, 6/28/2009 11:47:54 AM, 13, 53.3201907388866, 10.3406061697751, 53, 144, 6, 67943079, F ,7453.769016051828, 7800.105684316526
25595, 6/28/2009 11:48:29 AM, 13, 53.332610623911, 10.3347772266716, 54, 145, 356, 67943079, T ,8825.45713406287, 9163.501740099433
25595, 6/28/2009 11:48:34 AM, 13, 53.3343856595457, 10.3346125222743, 55, 139, 357, 67943079, F ,8970.19584601465, 9306.465190264262
25595, 6/28/2009 11:48:39 AM, 13, 53.336064722389, 10.3345655836165, 54, 130, 360, 67943079, T ,9100.089355238413, 9434.553045109345
25595, 6/28/2009 11:48:44 AM, 13, 53.3376670908183, 10.3346104267985, 52, 127, 2, 67943079, T ,9218.664243654797, 9551.29205977843
25595, 6/28/2009 11:48:48 AM, 13, 53.3389276452363, 10.3347080759704, 52, 124, 3, 67943079, T ,9308.32410696312, 9639.425163909911
